Unnamed: 0,id,UserId,ProductId,Time,Score,Summary,Text,helpful
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Mommy,B010CEHQTG,2017-12-02T00:00:00.000Z,5,Easy to set up.,So easy to set up. Still learning what she can do. Happy so far.,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,Product,53-004729,2017-01-18T00:00:00.000Z,5,Great 4 kids,Great for my kids and is easy to block purchases. Even better if you have amazon prime.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Wendy,B06XB29FPF,2017-12-23T00:00:00.000Z,4,Good product,Great Christmas gift! The hubby loved it . Just read the manual before setting up!!,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,bugs,53-004755,2016-06-04T00:00:00.000Z,5,Great tablet for the grand kids,"What a great tablet for for the grand kids.easy to use,can't say how many times it's hit the floor and no damage.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,gUdsNax,53-004484,2017-02-10T00:00:00.000Z,4,Works for my applications,"I use it mainly for reading e-books and browsing. However, I wished there were more apps available. Also, before unlocking the tablet, ads are shown in the lockscreen. If the tab is locked, it stops streaming the ads. You can pay $15 to disable the ads permanently. I only recommend this for basic use. If you want to use it for games or other apps, I would recommend a stronger tablet like the ipad or samsung galaxy.",True
AVqVGZSEQMlgsOJE6eUc,AVqVGZSEQMlgsOJE6eUc,Tjmere,53-004447,2018-03-02T00:00:00.000Z,5,Perfect. Just what I needed,I'm enjoying the ease of having several reading options without the bulk.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Robert,B06XB29FPF,2018-03-29T00:00:00.000Z,5,AWESOME,I LOVE Alexa and my Echo device (and Smart Bulb) so much I bought 4 more Echos and 8 more bulbs with more to come soon...,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,kennrzz,B010CEHQTG,2017-12-11T00:00:00.000Z,5,Great looking design.,Great looking design. Amazon Echo Show was easy to set up and use.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Bruce,B018Y225IA,2016-08-12T00:00:00.000Z,4,Nice gift idea,This was a birthday gift for a family member who loves to read books. Couple this with Amazon gift cards and the library is endless!,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,nick,B018Y225IA,2016-06-03T00:00:00.000Z,5,Good tablet for my 6 yr old.,This tablet is perfect for my six year old's learning apps.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Chevygirl,53-004484,2017-01-19T00:00:00.000Z,5,New and improved Kindle Fire!,Kindle Fire HD8 is great! Love the the size and the graphics. Easy to use and navigate. Perfect gift for mom!,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Tattooedindian,53-004484,2017-02-13T00:00:00.000Z,5,Great tablet,"Great tablet just what my wife wanted, loves the wifi, much better than her old one.",True
AVqkIdZiv8e3D1O-leaJ,AVqkIdZiv8e3D1O-leaJ,KayP,B018Y224PY,2017-02-24T00:00:00.000Z,3,Great tablet for child.,My daughter has had this tablet for almost 2 months and it works well.,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,Shadow1966,53-004729,2017-01-27T00:00:00.000Z,4,Great price and size,"Product was a Christmas gift, to replace and older Kindle Fire",True
AVqkIdZiv8e3D1O-leaJ,AVqkIdZiv8e3D1O-leaJ,Dave,B018Y224PY,2016-07-13T00:00:00.000Z,5,Easy enough for Grandpa,"Tablet has worked without a hitch. We bought it for my father, who is just shy of 80. With a couple of instructions, he's been using it without further assistance.",True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,rstan5121,B06XB29FPF,2017-12-08T00:00:00.000Z,5,NICE COMBO,GREAT PRICE FOR HOLIDAYS COMBO WORKS WELL NO NEED FOR EXTERNAL HUB,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,North0529,53-004484,2017-02-03T00:00:00.000Z,4,Great for kids,I bought four of these for my kids and they love them,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,bpackman,B06XB29FPF,2018-01-21T00:00:00.000Z,5,Alexa,"This ia a great product, more technology to make your life easier.",True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Shelley,B06XB29FPF,2018-03-21T00:00:00.000Z,5,Love this product,I will definitely recommend this product . The tech support is also easy and friendly. Alexa keeps my husband company during the day answering his questions.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Shibby,53-004755,2017-01-24T00:00:00.000Z,5,Great for kids,This has been awesome. For my. 5 year old nephew. Keeps him entertained and it works great.,True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,WifiExpander,B01J24C0TI,2018-01-12T00:00:00.000Z,5,Get 2,This is a great device that actually has a lot of usefulness to it. After about a week you're going to be wondering what else can I do? what else can this help you with? So my suggestion is to get one of these as a start. Then prioritize the purchase of an echo (not plus) and a spot.,True
AVpidLjVilAPnD_xEVpI,AVpidLjVilAPnD_xEVpI,Turtle,53-004648,2017-01-18T00:00:00.000Z,4,Fun and Easy to Use,"I got the amazon Fire HD 10 for reading and other activities. It was very easy to set up. Netflix worked ok on it. It mostly works well, but there are limitations to the apps that are available. I tried it out for a while and then returned it for a Samsung S2 9.7.",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,ExtremelyUnhappy,B018Y225IA,2016-09-09T00:00:00.000Z,5,Love this Fire!,"Quite an upgrade from the original Fire. The deletion of the carousel was a welcome change. The new turn style approach is faster and more consice. Still don't know why a chime sounds? Also miss the ease of making notes while reading. There has got to be a better way to organize books. Trying to figure out series, trilogies etc. Is impossible, and if you buy a series in a set then the chances are good that Amazon won't pick up a new purchase as a book already read.",True
AVphPmHuilAPnD_x3E5h,AVphPmHuilAPnD_x3E5h,Kris,B00IOY8XWQ,2017-03-15T00:00:00.000Z,5,Love the size of it,I would recommend this product. It works great and ver compact.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,thegreatma,53-004484,2017-02-06T00:00:00.000Z,4,good price for the tablet,"the tablet was on sale for a good price, and they had enough in stock for the CHRISTMAS season> grand children were thrilled.",True
AVqVGZN9QMlgsOJE6eUZ,AVqVGZN9QMlgsOJE6eUZ,Chris,B00REQKWGA,2016-05-02T00:00:00.000Z,5,Amazon got it right this time,"I have had every kindle since the first and this is by far the best. The screen was already great on the Voyage but the front light on this screen is more white and more evenly distributed. Physical page turn buttons are so much better than none or the haptic feedback type. They didn't include the automatically adaptive front light for some reason but I don't think I'll miss it much as I was always wont to fiddle with it on the Voyage anyway.But this device made me smile as soon as I held it for the first time because it has a larger bezel that you can really grip comfortably without touching the screen. Maybe this isn't a big deal for most, but that is exactly why I spent the money to get this device.The other thing I was hoping for was the ability to use the upper page turn button to go forward and this device does that and even better because it is software configurable.The cover is very small and light and doesn't add much bulk like the Voyage Origami case does. The only downside is that it doesn't work as a hands free stand for reading.(I still wish it was waterproof)",True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,guest,53-004729,2017-05-17T00:00:00.000Z,3,Good tablet for amazon users,This tablet is a good kids tablet and or for prime users. Not a laptop replacement or for non amazon users,True
AVqkIdZiv8e3D1O-leaJ,AVqkIdZiv8e3D1O-leaJ,Melita,B018Y224PY,2016-12-18T00:00:00.000Z,4,Easy access to my magazines and books.,Bought this tablet after a cheaper model quit working. I found all my cloud items already available being Prime Member.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Dshopper8,B010CEHQTG,2018-01-12T00:00:00.000Z,5,Best gift ever!,I purchased this for my daughter and when I tell you she was so happy she hugged the box then me and back to the box!,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Stepheb,B010CEHQTG,2017-12-01T00:00:00.000Z,5,Great product,I love my amazon show it’s a recommended product if you wanna have this item. However the down sides are it has a great speaker so if it’s full max it may be hard for Alexa to hear you. Another downside google hates amazon = not YouTube.,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,kimb,53-004729,2016-10-24T00:00:00.000Z,5,"Bought for my 24 year old daughter, she LOVES it!!","It's amazing. My daughter loves reading on it, watching Netflix, going online to look things up, etc. She loves the touchscreen aspect, and the settings are advanced, but very user friendly. Easy to navigate. Lots of great features for a very low price. The only negative is that the camera is not the best quality. But that's not important to her.",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Katiebug902,53-004755,2017-05-19T00:00:00.000Z,5,Great for kids,I got this for my 3 year old after he broke my tablet. It is perfect for him! I love that it comes with all the games and apps. He has dropped it several times and no issues.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Tabl,B018Y225IA,2016-05-21T00:00:00.000Z,5,Great tablet,I love the tablet....I just can't do without the tabelt,True
AVpftoij1cnluZ0-p5n2,AVpftoij1cnluZ0-p5n2,Jimfirstname,B00IOYAM4I,2015-02-19T00:00:00.000Z,5,"Great product, sleek, good battery life.",As above a high class e reader. Love it. Use it at least 2-3 hrs daily.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Pete,B010CEHQTG,2018-01-05T00:00:00.000Z,5,Great Gizmo,Does what it is advertise for and more. Had fun setting it up and amazed on what it can do. I even use it for security.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Smithville,B06XB29FPF,2017-12-20T00:00:00.000Z,4,Fairly satisfied,"I usually unplug it but when I plug it back in, it is always difficult to get it reconnected to the internet for some reason.",True
AVqVGZNvQMlgsOJE6eUY,AVqVGZNvQMlgsOJE6eUY,cookie1982,B00ZV9PXP2,2016-10-08T00:00:00.000Z,5,good for my teenager,Very easy to handle. many books to choose from and very convenient,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,JFBJR,B010CEHQTG,2017-10-18T00:00:00.000Z,5,Love it,Alexa has changed my life. I now own 3 Alexas. O,True
AVqVGZNvQMlgsOJE6eUY,AVqVGZNvQMlgsOJE6eUY,Carolyn,B00ZV9PXP2,2018-03-03T00:00:00.000Z,4,"Small, light and easy to read","After the first one stopped working after only 3 weeks-best Buy replaced it with no fuss and it's going great. Small, lightweight (so fits in a purse/handbag) and with the anti-glare screen you can read in direct sunlight",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Rusty,B018Y225IA,2016-06-04T00:00:00.000Z,4,Value for money,"With a price tag of 59.99, this is one of the low-end tablets with a lot of features, but is certainly worth its price tag. But it definitely lacks the features and HD display of its high end variant Fire HD.",True
AV-XeQLWuC1rwyj_gbP5,AV-XeQLWuC1rwyj_gbP5,makedog,B01N32NCPM,2018-05-25T00:00:00.000Z,5,This is a great piece of equipment,I really enjoy my Fire stick. It's really easy to use.,True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,Sig20guy,53-004496,2016-08-03T00:00:00.000Z,4,VERY PORTABLE,This speaker's forte is it's drop and charge ability. It does connect with no issues to whatever you have it paired with. The sound quality though is ok...Def not very loud and lacks the lows. But for a small portable speaker which is not expensive I would recommend it.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,KitKat,53-004484,2017-04-03T00:00:00.000Z,5,Use my kindle 8 more than my laptop!,"I absolutely love my kindle 8! Great picture, storage & sound. Can't live without my kindle!",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Lm2000,B010CEHQTG,2017-09-20T00:00:00.000Z,5,Buy one now,"This thing is awesome, great speakers on it too. Go out and grab one",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Johnny,53-004755,2017-03-04T00:00:00.000Z,5,Great for kids,I got this for a friends son the only problem with it is he won't put it down LOL,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Mommyof4,53-004755,2016-12-23T00:00:00.000Z,5,Great kids tablet,Bought this tablet for my five-year-old son he plays it every single day loves it great kid friendly tablet,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,jpjp,53-004755,2016-09-05T00:00:00.000Z,5,Easy to used..,This tablet is very kid friendly. You log on the tablet and the kids is having fun...,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Compwhiz1313,B018Y225IA,2016-07-22T00:00:00.000Z,5,Great for beginners,Very happy with my purchase. The tablet works amazingly good for the price.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Donnie,53-004755,2017-05-17T00:00:00.000Z,4,Good product for young child.,My grandson really enjoyed this product. Good deal.,True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,Ranger,53-004496,2016-11-01T00:00:00.000Z,5,Great Portable Speaker & Fun,"Excellent sound and fun. Very portable and easy to carry in backpack. All the features of Echo and Echo Dot but you must ""Tap"" the button before speaking.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Speedy,53-004484,2017-01-18T00:00:00.000Z,5,Amazon - Fire Hd8 Tablet,Seems to work well. Screen quality is good. Like the size.,True
AVqkIhkhv8e3D1O-lebZ,AVqkIhkhv8e3D1O-lebZ,Brynwithau,53-004763,2016-12-23T00:00:00.000Z,4,Great tablet for the price.,I purchased this tablet and am very happy with it.,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,mrmckay,53-004729,2017-08-05T00:00:00.000Z,5,Great tablet for the price,This is a great tablet. Great for the price. Very fast and easy to use.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,blue22,B06XB29FPF,2017-12-23T00:00:00.000Z,4,Neat gadget,Pretty fun little gadget. Kids love playing with it. Not even sure of all the things it can do yet,True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,Pannow,53-004496,2016-07-22T00:00:00.000Z,5,Amazon tap is great,Is it operate my wife loves it my granddaughter knows how to operate a good sounding Bluetooth speaker great freedom it even tells knock knock jokes in makes my granddaughter crack up that makes it worth every penny I paid useful to recommend to anybody,True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,MikeB,53-004496,2016-06-05T00:00:00.000Z,4,"Good, but not great","I bought this after I bought the Amazon Echo. This was actually an impulse buy. I saw it and bought it not reading any reviews on it, because I enjoyed the echo so much. It does everything the Echo does, but the sound quality is not great. When you're playing at middle volume, it's ok. The lows are there but doesn't sound good. I'm guessing I'm comparing it with the Bose mini soundlink. When you set the volume high, the bass is almost non-existent. The mids and highs are loud with the louder volume. Another difference is that with tap, you have to press the mic button to start saying commands where as with the echo, you can just say the wake up word and it will start listening to your commands. I do like the fact that it's portable. Because of that, I'm on edge of returning it and holding off until maybe another model comes out with better bass.",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,androo,B018Y225IA,2017-05-26T00:00:00.000Z,4,good and low cost,"great if you want to read, watch a show, catch up on email, or casually browse the internet.",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Isaac,53-004755,2016-10-19T00:00:00.000Z,4,Good tablet for infants,My 2 years old daughter really likes it. It's friendly and easy to use.,True
AVqkIhkhv8e3D1O-lebZ,AVqkIhkhv8e3D1O-lebZ,Tuowls,53-004763,2017-03-20T00:00:00.000Z,4,Great tablet for the price,"Great tablet for under $100. Does not have the highest specs, but gets the job done for lite tablet users.",True
AVqVGZSEQMlgsOJE6eUc,AVqVGZSEQMlgsOJE6eUc,Kitten,53-004447,2017-12-08T00:00:00.000Z,4,Nice Kindle!,I purchased this Kindle for my daughter and she really enjoys using it !!,True
AVqkIh8WQMlgsOJE6fu-,AVqkIh8WQMlgsOJE6fu-,jstac,4591,2016-12-16T00:00:00.000Z,4,Great work giveaway item,Bought this for a work fundraiser and the recipient enjoyed it,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,BPh1,53-004755,2016-12-19T00:00:00.000Z,5,Great gift for kid,The kid really love this kindle fire. The protection for the kindle help protect the kindle,True
AVqkIhkhv8e3D1O-lebZ,AVqkIhkhv8e3D1O-lebZ,Dranktheapplejuice,53-004763,2017-03-30T00:00:00.000Z,5,Was for my wife who loves it,"This was replacement for my wife's original iPad and broken Kindle Paperwhite. She loves it, as it does basically everything both of the previous devices did in one unit that is easy to use, has good battery life, very nice screen resolution and good size for her. Great value, especially compared to an iPad.",True
